ds,y
2018-02-23T02:08:34.000Z,14.862124474056312
2018-02-23T02:08:54.000Z,14.951020137184845
2018-02-23T02:09:14.000Z,14.951020137184845
2018-02-23T02:09:34.000Z,14.96148990852017
2018-02-23T02:09:54.000Z,14.96148990852017
2018-02-23T02:10:14.000Z,14.955005143173716
2018-02-23T02:10:34.000Z,14.955005143173716
2018-02-23T02:10:54.000Z,14.95902261356983
2018-02-23T02:11:14.000Z,14.95902261356983
2018-02-23T02:11:34.000Z,14.95902261356983
2018-02-23T02:11:54.000Z,14.95485093723932
2018-02-23T02:12:14.000Z,14.96340530854741
2018-02-23T02:12:34.000Z,14.96340530854741
2018-02-23T02:12:54.000Z,14.94048543703504
2018-02-23T02:13:14.000Z,14.950460126159934
2018-02-23T02:13:34.000Z,14.953179020266393
2018-02-23T02:13:54.000Z,14.951766818551397
2018-02-23T02:14:14.000Z,14.951766818551397
2018-02-23T02:14:34.000Z,14.951766818551397
2018-02-23T02:14:54.000Z,14.94348839470486
2018-02-23T02:15:14.000Z,14.94348839470486
2018-02-23T02:15:34.000Z,14.94348839470486
2018-02-23T02:15:54.000Z,14.968153228106452
2018-02-23T02:16:14.000Z,14.968153228106452
2018-02-23T02:16:34.000Z,14.955581386402251
2018-02-23T02:16:54.000Z,14.956417344888715
2018-02-23T02:17:14.000Z,14.956417344888715
2018-02-23T02:17:34.000Z,14.956417344888715
2018-02-23T02:17:54.000Z,15.044493281734406
2018-02-23T02:18:14.000Z,15.044493281734406
2018-02-23T02:18:34.000Z,15.051440664884048
2018-02-23T02:18:54.000Z,14.997695838696048
2018-02-23T02:19:14.000Z,14.997695838696048
2018-02-23T02:19:34.000Z,14.997695838696048
2018-02-23T02:19:54.000Z,15.024121866190479
2018-02-23T02:20:14.000Z,15.023878383136168
2018-02-23T02:20:34.000Z,15.023878383136168
2018-02-23T02:20:54.000Z,15.043462536804492
2018-02-23T02:21:14.000Z,15.043462536804492
2018-02-23T02:21:34.000Z,15.043462536804492
2018-02-23T02:21:54.000Z,15.123682087097784
2018-02-23T02:22:14.000Z,15.096379520607838
2018-02-23T02:22:34.000Z,15.129769163455531
2018-02-23T02:22:54.000Z,15.129769163455531
2018-02-23T02:23:14.000Z,15.129769163455531
2018-02-23T02:23:34.000Z,15.13275588892173
2018-02-23T02:23:54.000Z,15.11494104544806
2018-02-23T02:24:14.000Z,15.11494104544806
2018-02-23T02:24:34.000Z,15.11494104544806
2018-02-23T02:24:54.000Z,15.129899021084498
2018-02-23T02:25:14.000Z,15.129899021084498
2018-02-23T02:25:34.000Z,15.129899021084498
2018-02-23T02:25:54.000Z,15.138583250021547
2018-02-23T02:26:14.000Z,15.139825013598529
2018-02-23T02:26:34.000Z,15.139825013598529
2018-02-23T02:26:54.000Z,15.141862155152921
2018-02-23T02:27:14.000Z,15.141862155152921
2018-02-23T02:27:34.000Z,15.173928873405531
2018-02-23T02:27:54.000Z,15.173928873405531
2018-02-23T02:28:14.000Z,15.184788217627752
2018-02-23T02:28:34.000Z,15.185867659168526
2018-02-23T02:28:54.000Z,15.173774667471134
2018-02-23T02:29:14.000Z,15.173774667471134
2018-02-23T02:29:34.000Z,15.151041466300402
2018-02-23T02:29:54.000Z,15.155334884158068
2018-02-23T02:30:14.000Z,15.155334884158068
2018-02-23T02:30:34.000Z,15.167744403826061
2018-02-23T02:30:54.000Z,15.167744403826061
2018-02-23T02:31:14.000Z,15.167744403826061
2018-02-23T02:31:34.000Z,15.167744403826061
2018-02-23T02:31:54.000Z,15.170057492842004
2018-02-23T02:32:14.000Z,15.170057492842004
2018-02-23T02:32:34.000Z,15.170057492842004
2018-02-23T02:32:54.000Z,15.172492323385104
2018-02-23T02:33:14.000Z,15.172492323385104
2018-02-23T02:33:34.000Z,15.172492323385104
2018-02-23T02:33:54.000Z,15.185680988826888
2018-02-23T02:34:14.000Z,15.179220571785864
2018-02-23T02:34:34.000Z,15.182069323521292
2018-02-23T02:34:54.000Z,15.182028743012237
2018-02-23T02:35:14.000Z,15.174310330190616
2018-02-23T02:35:34.000Z,15.174310330190616
2018-02-23T02:35:54.000Z,15.177199662435093
2018-02-23T02:36:14.000Z,15.18004029806871
2018-02-23T02:36:34.000Z,15.147795025576272
2018-02-23T02:36:54.000Z,15.152680918866091
2018-02-23T02:37:14.000Z,15.152680918866091
2018-02-23T02:37:34.000Z,15.154985891780223
2018-02-23T02:37:54.000Z,15.156333164680738
2018-02-23T02:38:14.000Z,15.156974336723753
2018-02-23T02:38:34.000Z,15.156974336723753
2018-02-23T02:38:54.000Z,15.126685044767607
2018-02-23T02:39:14.000Z,15.153679199388762
2018-02-23T02:39:34.000Z,15.152778312087815
2018-02-23T02:39:54.000Z,15.18232092267741
2018-02-23T02:40:14.000Z,15.18232092267741
2018-02-23T02:40:34.000Z,15.18232092267741
2018-02-23T02:40:54.000Z,15.171575203880536
2018-02-23T02:41:14.000Z,15.171575203880536
2018-02-23T02:41:34.000Z,15.171575203880536
2018-02-23T02:41:54.000Z,15.168539781803473
2018-02-23T02:42:14.000Z,15.173961337812772
2018-02-23T02:42:34.000Z,15.173961337812772
2018-02-23T02:42:54.000Z,15.173961337812772
2018-02-23T02:43:14.000Z,15.150538267988162
2018-02-23T02:43:34.000Z,15.150538267988162
2018-02-23T02:43:54.000Z,15.212504705310023
2018-02-23T02:44:14.000Z,15.212504705310023
2018-02-23T02:44:34.000Z,15.212504705310023
2018-02-23T02:44:54.000Z,15.23929595738592
2018-02-23T02:45:14.000Z,15.23929595738592
2018-02-23T02:45:34.000Z,15.263392663660788
2018-02-23T02:45:54.000Z,15.284819172440056
2018-02-23T02:46:14.000Z,15.284819172440056
2018-02-23T02:46:34.000Z,15.284819172440056
2018-02-23T02:46:54.000Z,15.294988648008397
2018-02-23T02:47:14.000Z,15.294988648008397
2018-02-23T02:47:34.000Z,15.291165964055734
2018-02-23T02:47:54.000Z,15.291165964055734
2018-02-23T02:48:14.000Z,15.291165964055734
2018-02-23T02:48:34.000Z,15.291165964055734
2018-02-23T02:48:54.000Z,15.291165964055734
2018-02-23T02:49:14.000Z,15.294834442074002
2018-02-23T02:49:34.000Z,15.294834442074002
2018-02-23T02:49:54.000Z,15.297212459904427
2018-02-23T02:50:14.000Z,15.297212459904427
2018-02-23T02:50:34.000Z,15.29898988620089
2018-02-23T02:50:54.000Z,15.303526787112865
2018-02-23T02:51:14.000Z,15.303526787112865
2018-02-23T02:51:34.000Z,15.303526787112865
2018-02-23T02:51:54.000Z,15.326957973039285
2018-02-23T02:52:14.000Z,15.326957973039285
2018-02-23T02:52:34.000Z,15.326957973039285
2018-02-23T02:52:54.000Z,15.370711877898769
2018-02-23T02:53:14.000Z,15.370711877898769
2018-02-23T02:53:34.000Z,15.370711877898769
2018-02-23T02:53:54.000Z,15.370711877898769
2018-02-23T02:54:14.000Z,15.434382696600798
2018-02-23T02:54:34.000Z,15.43588417543571
2018-02-23T02:54:54.000Z,15.443943464533366
2018-02-23T02:55:14.000Z,15.450184746825506
2018-02-23T02:55:34.000Z,15.450184746825506
2018-02-23T02:55:54.000Z,15.453504232465933
2018-02-23T02:56:14.000Z,15.456044572332567
2018-02-23T02:56:34.000Z,15.457797650323595
2018-02-23T02:56:54.000Z,15.463243554638328
2018-02-23T02:57:14.000Z,15.467041890285563
2018-02-23T02:57:34.000Z,15.467041890285563
2018-02-23T02:57:54.000Z,15.462789052936948
2018-02-23T02:58:14.000Z,15.462789052936948
2018-02-23T02:58:34.000Z,15.462789052936948
2018-02-23T02:58:54.000Z,15.477682099758901
2018-02-23T02:59:14.000Z,15.466173467391856
2018-02-23T02:59:34.000Z,15.466173467391856
2018-02-23T02:59:54.000Z,15.484661947315786
2018-02-23T03:00:14.000Z,15.484661947315786
2018-02-23T03:00:34.000Z,15.484661947315786
2018-02-23T03:00:54.000Z,15.493500382187234
2018-02-23T03:01:14.000Z,15.493500382187234
2018-02-23T03:01:34.000Z,15.490335102481206
2018-02-23T03:01:54.000Z,15.490335102481206
2018-02-23T03:02:14.000Z,15.490335102481206
2018-02-23T03:02:34.000Z,15.490335102481206
2018-02-23T03:02:54.000Z,15.490335102481206
2018-02-23T03:03:14.000Z,15.490335102481206
2018-02-23T03:03:34.000Z,15.490335102481206
2018-02-23T03:03:54.000Z,15.490335102481206
2018-02-23T03:04:14.000Z,15.490335102481206
2018-02-23T03:04:34.000Z,15.488281728723194
2018-02-23T03:04:54.000Z,15.52770163521596
2018-02-23T03:05:14.000Z,15.52770163521596
2018-02-23T03:05:34.000Z,15.53705950060327
2018-02-23T03:05:54.000Z,15.539851439626023
2018-02-23T03:06:14.000Z,15.539851439626023
2018-02-23T03:06:34.000Z,15.545784310049374
2018-02-23T03:06:54.000Z,15.548738571108334
2018-02-23T03:07:14.000Z,15.578922353740946
2018-02-23T03:07:34.000Z,15.578922353740946
2018-02-23T03:07:54.000Z,15.622108131473707
2018-02-23T03:08:14.000Z,15.622108131473707
2018-02-23T03:08:34.000Z,15.622108131473707
2018-02-23T03:08:54.000Z,15.622757419618532
2018-02-23T03:09:14.000Z,15.622757419618532
2018-02-23T03:09:34.000Z,15.620346937380866
2018-02-23T03:09:54.000Z,15.648534158968138
2018-02-23T03:10:14.000Z,15.648534158968138
2018-02-23T03:10:34.000Z,15.666519440579826
2018-02-23T03:10:54.000Z,15.668556582134219
2018-02-23T03:11:14.000Z,15.668556582134219
2018-02-23T03:11:34.000Z,15.670220383005336
2018-02-23T03:11:54.000Z,15.710167836115776
2018-02-23T03:12:14.000Z,15.710167836115776
2018-02-23T03:12:34.000Z,15.710167836115776
2018-02-23T03:12:54.000Z,15.749928618884578
2018-02-23T03:13:14.000Z,15.749928618884578
2018-02-23T03:13:34.000Z,15.749928618884578
2018-02-23T03:13:54.000Z,15.761242464808175
2018-02-23T03:14:14.000Z,15.772945883618672
2018-02-23T03:14:34.000Z,15.772945883618672
2018-02-23T03:14:54.000Z,15.751811554504574
2018-02-23T03:15:14.000Z,15.739223480596753
2018-02-23T03:15:34.000Z,15.738825791608049
2018-02-23T03:15:54.000Z,15.73863912126641
2018-02-23T03:16:14.000Z,15.73863912126641
2018-02-23T03:16:34.000Z,15.73863912126641
2018-02-23T03:16:54.000Z,15.73863912126641
2018-02-23T03:17:14.000Z,15.766298796236011
2018-02-23T03:17:34.000Z,15.766298796236011
2018-02-23T03:17:54.000Z,15.75740354865189
2018-02-23T03:18:14.000Z,15.75740354865189
2018-02-23T03:18:34.000Z,15.75740354865189
2018-02-23T03:18:54.000Z,15.745497227296138
2018-02-23T03:19:14.000Z,15.745497227296138
2018-02-23T03:19:34.000Z,15.745497227296138
2018-02-23T03:19:54.000Z,15.757849934251459
2018-02-23T03:20:14.000Z,15.757849934251459
2018-02-23T03:20:34.000Z,15.75440059098207
2018-02-23T03:20:54.000Z,15.728664432141517
2018-02-23T03:21:14.000Z,15.728664432141517
2018-02-23T03:21:34.000Z,15.75957866393706
2018-02-23T03:21:54.000Z,15.75490378929431
2018-02-23T03:22:14.000Z,15.75490378929431
2018-02-23T03:22:34.000Z,15.75490378929431
2018-02-23T03:22:54.000Z,15.858895401790054
2018-02-23T03:23:14.000Z,15.859698895869279
2018-02-23T03:23:34.000Z,15.844497437178532
2018-02-23T03:23:54.000Z,15.844497437178532
2018-02-23T03:24:14.000Z,15.844497437178532
2018-02-23T03:24:34.000Z,15.846899803314388
2018-02-23T03:24:54.000Z,15.845796013468183
2018-02-23T03:25:14.000Z,15.84668878466732
2018-02-23T03:25:34.000Z,15.84668878466732
2018-02-23T03:25:54.000Z,15.848579836389126
2018-02-23T03:26:14.000Z,15.848579836389126
2018-02-23T03:26:34.000Z,15.848579836389126
2018-02-23T03:26:54.000Z,15.864982478147802
2018-02-23T03:27:14.000Z,15.86643526037185
2018-02-23T03:27:34.000Z,15.86643526037185
2018-02-23T03:27:54.000Z,15.869478798550723
2018-02-23T03:28:14.000Z,15.870964045182015
2018-02-23T03:28:34.000Z,15.871702610446754
2018-02-23T03:28:54.000Z,15.885751582680433
2018-02-23T03:29:14.000Z,15.85699623396644
2018-02-23T03:29:34.000Z,15.897828342174202
2018-02-23T03:29:54.000Z,15.897828342174202
2018-02-23T03:30:14.000Z,15.897828342174202
2018-02-23T03:30:34.000Z,15.877546203750189
2018-02-23T03:30:54.000Z,15.886766095406724
2018-02-23T03:31:14.000Z,15.886766095406724
2018-02-23T03:31:34.000Z,15.886766095406724
2018-02-23T03:31:54.000Z,15.90391541853195
2018-02-23T03:32:14.000Z,15.89281259125542
2018-02-23T03:32:34.000Z,15.89210649039792
2018-02-23T03:32:54.000Z,15.89210649039792
2018-02-23T03:33:14.000Z,15.89210649039792
2018-02-23T03:33:34.000Z,15.89210649039792
2018-02-23T03:33:54.000Z,15.89210649039792
2018-02-23T03:34:14.000Z,15.89210649039792
2018-02-23T03:34:34.000Z,15.89210649039792
2018-02-23T03:34:54.000Z,15.89210649039792
2018-02-23T03:35:14.000Z,15.89210649039792
2018-02-23T03:35:34.000Z,15.89210649039792
